Ticker,Last,Relative Strength Index (14),Exponential Moving Average (100),Exponential Moving Average (200),Exchange,Traded Volume
CBCBTC,0.00000128,40.11233111,0.0000015,0.00000136,KUCOIN,1.31111007
CBCBTC,0.0000012,41.62150821,0.00000143,0.00000207,HITBTC,1.31111007
CBTBTC,0.00000156,50.26747855,0.00000122,0.00000145,BITFINEX,0.26626417
CDTBTC,0.00000101,54.44746011,7.6e-7,7.6e-7,BINANCE,20.05778702
CDTBTC,9.8e-7,52.64301066,7.6e-7,7.7e-7,HITBTC,20.05778702
CELBTC,0.00003135,38.82078872,0.00003241,0.00002631,HITBTC,84.94756669
CELOBTC,0.00019897,52.59676926,,,BITTREX,65.82946508
CELRBTC,9.2e-7,56.71064816,5.7e-7,,HITBTC,549.4138609
CELRBTC,8.9e-7,53.53492332,5.9e-7,5.4e-7,BINANCE,549.4138609
CENNZBTC,0.00000569,35.85000437,0.00000737,0.00000801,HITBTC,0.83864801
CGTBTC,0.0054131,,,,BITTREX,15.50040189
CHATBTC,2e-7,48.83537035,2.1e-7,2.6e-7,HITBTC,11.96732931
CHATBTC,1.9e-7,43.94821142,2.2e-7,2.3e-7,HUOBI,11.96732931
CHPBTC,3.2e-7,37.97437113,4.7e-7,5.6e-7,KUCOIN,0.30438914
CHRBTC,0.00000544,48.88518923,0.00000395,,BINANCE,600.25484884
CHRBTC,0.00000545,48.94663957,,,POLONIEX,600.25484884
CHRBTC,0.00000542,48.65282029,0.00000435,0.00000376,KUCOIN,600.25484884
CHRBTC,0.00000544,48.8794397,0.00000436,0.00000374,BITTREX,600.25484884
CHRBTC,0.00000542,48.64373398,,,HUOBI,600.25484884
CHSBBTC,0.00001021,50.8408681,0.0000091,0.00000705,HITBTC,73.56308521
CHSBBTC,0.00001014,50.2230505,0.0000091,0.00000705,KUCOIN,73.56308521
CHZBTC,0.00000147,55.19949832,0.00000126,0.00000119,KUCOIN,1081.58770715
CHZBTC,0.00000148,56.44333067,0.00000126,0.00000121,HITBTC,1081.58770715
CHZBTC,0.00000142,50.33430404,0.0000013,0.00000128,BITFINEX,1081.58770715
CHZBTC,0.00000146,54.82674376,0.00000126,0.00000119,BINANCE,1081.58770715
CKBBTC,6.9e-7,55.43495042,5.8e-7,6.5e-7,HUOBI,548.42256915
CKBBTC,6.9e-7,54.81486683,5.8e-7,,BITTREX,548.42256915
CLOBTC,6e-8,42.07728678,7e-8,9e-8,HITBTC,2.36765834
CMCTBTC,1e-7,46.80056973,7e-8,9e-8,BITTREX,2.06048495
CMCTBTC,9e-8,44.83094802,7e-8,7e-8,HITBTC,2.06048495
CMTBTC,0.00000135,59.96220554,0.00000124,0.00000141,BINANCE,211.18757271
CMTBTC,0.00000135,60.18011584,0.00000125,0.00000141,HUOBI,211.18757271
CNDBTC,9.6e-7,54.73381718,8.1e-7,8.1e-7,BITTREX,6.124047
CNDBTC,0.0000012,69.49518707,8.3e-7,8.3e-7,BITFINEX,6.124047
CNDBTC,9.6e-7,56.70609052,8e-7,8e-7,HITBTC,6.124047
CNDBTC,9.6e-7,54.72247036,8.1e-7,8e-7,BINANCE,6.124047
CNNBTC,0,100,1e-8,1e-8,HUOBI,8.52495165
CNNBTC,0,42.78286219,1e-8,1e-8,BITFINEX,8.52495165
CNNSBTC,3.6e-7,50.9041022,3.7e-7,4.2e-7,HUOBI,24.80396801
CNSBTC,4.4e-7,,,,BITTREX,88.86520226
CNTMBTC,0.0000229,39.86568614,,,BITTREX,41.33092274
COCOSBTC,5e-8,54.88522042,4e-8,5e-8,HITBTC,103.44893436
COFIBTC,1.4e-7,43.26839645,1.5e-7,1.7e-7,KUCOIN,0.45808281
COMPBTC,0.01493877,47.22691498,,,BITTREX,5743.21607
COMPBTC,0.014959,47.25337944,,,COINBASE,5743.21607
COMPBTC,0.01495,,,,HUOBI,5743.21607
COMPBTC,0.014501,44.67321375,,,HITBTC,5743.21607
COMPBTC,0.014929,47.09920285,,,BINANCE,5743.21607
COSBTC,8.1e-7,48.06015615,8.6e-7,9.9e-7,BINANCE,155.88675106
COSMBTC,9e-8,28.35963788,5.1e-7,8.5e-7,BITTREX,0.27336519
COTIBTC,0.00000587,53.86836537,0.00000399,,BINANCE,1076.19879437
COTIBTC,0.00000544,52.29609672,0.00000381,0.0000033,KUCOIN,1076.19879437
COVABTC,2e-8,43.29500358,3e-8,3e-8,HUOBI,14.76223393
COVBTC,0.00002995,44.80157262,0.00002654,0.00002186,KUCOIN,5.20416466
COVBTC,0.00003169,50.69001029,0.00002402,0.00002041,HITBTC,5.20416466
CPCBTC,2.5e-7,44.90835705,0.00000238,0.00001559,BITTREX,8.50048665
CPCBTC,1.6e-7,40.35121387,2.3e-7,3.5e-7,KUCOIN,8.50048665
CPTBTC,1e-8,47.61046619,2e-8,2e-8,HITBTC,1.23654886
CREBTC,2e-7,48.47821411,2e-7,2.4e-7,HUOBI,145.99923925
CROBTC,0.00001452,55.22562957,0.00001277,0.00001062,HUOBI,10998.29953303
CROBTC,0.00001454,55.03411465,0.00001275,0.00001072,KUCOIN,10998.29953303
CROBTC,0.00001456,55.35438886,0.00001274,0.00001072,BITTREX,10998.29953303
CROBTC,0.00001454,54.89310033,0.00001275,0.00001073,HITBTC,10998.29953303
CRPTBTC,0.00002775,51.07696264,0.000033,0.00003658,HITBTC,10.62248973
CRPTBTC,0.00002762,50.58153056,0.00003294,0.0000365,KUCOIN,10.62248973
CRVBTC,0.000249,,,,HUOBI,3180.44600361
CRVBTC,0.0002502,,,,BINANCE,3180.44600361
CRWBTC,0.0000066,44.5872199,0.00000679,0.0000071,BITTREX,0.15920798
CSBTC,0.00000312,57.23567405,0.00000341,0.0000044,KUCOIN,4.32282304
CSPBTC,6.2e-7,61.19108374,4.2e-7,5e-7,KUCOIN,4.89328441
CSXBTC,0.00000341,52.89690801,0.00000408,0.00000527,BITFINEX,4.32282304
CTCBTC,0.00004809,60.66680139,0.00003612,0.00003739,BITTREX,0
CTSIBTC,0.00000742,52.75503416,0.00000535,,BINANCE,334.37271024
CTXBTC,0.00001808,56.10650618,0.00001444,0.00001368,BITFINEX,
CTXCBTC,0.00001174,51.99047944,0.00001134,0.00001157,BITTREX,760.2183527
CTXCBTC,0.00001176,52.31212797,0.00001134,0.00001089,BINANCE,760.2183527
CTXCBTC,0.00001178,51.96668379,0.0000114,0.00001143,HUOBI,760.2183527
CURBTC,0.00015474,65.72591927,0.00005864,,HITBTC,34.61846422
CUREBTC,0.000007,50.80507934,0.00000675,0.00000662,BITTREX,0.84506393
CUREBTC,0.00000699,53.31464766,0.00000676,,HITBTC,0.84506393
CUTEBTC,0.00000969,41.76105462,0.00001526,0.00001634,HITBTC,
CVBTC,3e-8,66.8292978,2e-8,2e-8,KUCOIN,1.72063835
CVCBTC,0.000004,56.9621968,,,HITBTC,1625.84279705
CVCBTC,0.00000401,66.07948836,0.000003,0.00000318,POLONIEX,1625.84279705
CVCBTC,0.00000415,66.81383673,0.00000301,0.00000319,KUCOIN,1625.84279705
CVCBTC,0.00000404,70.46060901,0.00000301,0.00000319,HUOBI,1625.84279705
CVCBTC,0.00000404,63.77747895,0.00000301,0.00000319,BINANCE,1625.84279705
CVCBTC,0.00000405,66.94606775,0.00000301,0.00000319,BITTREX,1625.84279705
CVCOINBTC,0.00000266,56.3574461,0.00000291,0.0000053,HITBTC,
CVCOINBTC,0.00000298,40.58856272,0.00000348,0.00000441,HUOBI,
CVNTBTC,7e-7,40.00294317,9.4e-7,0.00000105,HUOBI,5.34872845
CVTBTC,0.0000045,51.36346086,0.00000344,,BITTREX,159.97777808
CVTBTC,0.00000411,50.27843066,0.00000348,0.00000279,HITBTC,159.97777808
CXOBTC,0.0000013,44.46642171,0.00000172,0.00000164,KUCOIN,0.9572974
DACBTC,3.7e-7,35.44154357,4.6e-7,4.3e-7,HUOBI,79.63647454
DACCBTC,1e-8,57.49841433,0,0,KUCOIN,4.20960557
DAGBTC,0.0000035,64.76884029,0.00000215,0.00000186,HITBTC,55.13475295
DAGBTC,0.00000203,66.34808124,0.00000128,0.00000125,KUCOIN,55.13475295
DAIBTC,0.00008608,42.33255676,0.00010238,0.00010937,BITTREX,4767.54742265
DAIBTC,0.0000863,43.01744542,0.00010269,0.00011141,BITFINEX,4767.54742265
DAPPBTC,0.00000353,64.96178677,0.00000173,0.00000153,HITBTC,1.78378604
DAPPTBTC,1.2e-7,51.30776396,1.1e-7,1.1e-7,KUCOIN,20.46091466
DAPSBTC,1e-8,45.27750849,,,HITBTC,19.14794539
DASHBTC,0.00763994,46.49310312,0.00803056,0.00864019,POLONIEX,19109.48401052
DASHBTC,0.007648,46.75321929,0.00803398,0.0086444,BINANCE,19109.48401052
DASHBTC,0.007648,46.83627109,0.00803243,0.00864279,HITBTC,19109.48401052
DASHBTC,0.007649,45.73154284,0.00803063,0.00863334,HUOBI,19109.48401052
DASHBTC,0.00765804,47.08714224,0.0080301,0.00864148,BITTREX,19109.48401052
DASHBTC,0.00764006,46.65723093,0.00803072,0.00831906,COINBASE,19109.48401052
DASHBTC,0.007651,46.85408747,0.00803401,0.00864542,KUCOIN,19109.48401052
DATABTC,0.00000531,51.63085757,0.00000545,0.00000502,HITBTC,99.62753619
DATABTC,0.00000531,51.62479758,0.00000544,0.00000502,BINANCE,99.62753619
DATBTC,9e-8,42.4999463,1e-7,1.1e-7,HUOBI,1.37451533
DATBTC,0.00000531,51.8930437,0.00000543,0.00000501,BITFINEX,1.37451533
DATXBTC,3e-8,41.02809721,3e-8,3e-8,KUCOIN,10.7502861
DATXBTC,3e-8,45.81037396,3e-8,4e-8,HITBTC,10.7502861
DATXBTC,3e-8,39.40591073,3e-8,3e-8,HUOBI,10.7502861
DAVBTC,2e-8,49.22815724,3e-8,4e-8,HITBTC,48.55275953
DAWNBTC,0.00000989,49.9519634,,,BITTREX,20.04269018
DAYBTC,0.00001606,57.14613688,0.0000165,0.00001997,HITBTC,0.03032025
DBCBTC,8e-8,48.76920006,8e-8,1e-7,KUCOIN,20.71329039
DBCBTC,8e-8,49.36034676,8e-8,1e-7,HUOBI,20.71329039
DBIXBTC,0.00000473,58.66332419,0.00000495,0.00000743,HITBTC,0.07100926
DCRBTC,0.00173254,70.65890689,0.0015756,0.00174407,BITTREX,2287.25154385
DCRBTC,0.001752,71.56372458,0.00157773,0.00174373,BINANCE,2287.25154385
DCRBTC,0.00176482,71.38769911,0.00157757,0.00174493,KUCOIN,2287.25154385
DCRBTC,0.001744,71.1939104,0.00157596,0.00174176,HUOBI,2287.25154385
DCRBTC,0.0017417,70.83838712,0.00157379,0.00172954,HITBTC,2287.25154385
DCRBTC,0.00174438,70.48563881,0.00157468,0.00174286,POLONIEX,2287.25154385
DCTBTC,6.3e-7,48.04067859,9.4e-7,0.00000189,HITBTC,0.03221515
DCTBTC,5.7e-7,42.63172909,8.5e-7,0.00000145,BITTREX,0.03221515
DENTBTC,3e-8,52.82168297,2e-8,3e-8,BITTREX,53.41431372
DENTBTC,2e-8,44.64404353,2e-8,3e-8,KUCOIN,53.41431372
DENTBTC,2e-8,44.90864642,2e-8,2e-8,HITBTC,53.41431372
DEPBTC,6.5e-7,38.06776913,,,BITTREX,56.13125379
DEROBTC,0.0000821,39.45905475,0.00008406,0.00007356,KUCOIN,50.7030493
DGBBTC,0.00000255,48.74951545,,,BINANCE,1195.86870983
DGBBTC,0.00000255,48.62792212,0.00000221,0.00000186,BITFINEX,1195.86870983
DGBBTC,0.00000239,48.92839364,0.00000212,0.00000187,HUOBI,1195.86870983
DGBBTC,0.00000256,49.14493023,0.0000022,0.00000185,HITBTC,1195.86870983
DGBBTC,0.00000255,48.81144582,0.0000022,0.00000185,KUCOIN,1195.86870983
DGBBTC,0.00000253,48.14281053,0.0000022,0.00000185,BITTREX,1195.86870983
DGDBTC,0.0061711,46.66260221,0.00537969,0.00473135,HITBTC,5.02705808
DGDBTC,0.006205,47.09966127,0.0054458,0.00484485,HUOBI,5.02705808
DGTXBTC,0.000004,35.68742489,,,KUCOIN,257.5576744
DGTXBTC,0.00000387,34.64806622,0.00000598,0.00000566,HITBTC,257.5576744
DGXBTC,0.00501688,43.69618576,0.00574186,0.00596274,BITFINEX,0.59461571
DIABTC,0.0002721,,,,KUCOIN,2737.97067675
DICEBTC,0.00004136,44.93458747,0.00004941,0.0000525,HITBTC,0.06083201
DITBTC,1.3e-7,48.66777054,1.7e-7,2.2e-7,HITBTC,0
DLTBTC,0.00000492,51.64656334,0.0000045,0.00000469,BINANCE,28.75593498
DLTBTC,0.0000049,51.62049248,0.00000448,0.00000481,HITBTC,28.75593498
DMTBTC,0.000014,49.69824505,0.00001499,0.00001533,BITTREX,36.38206342
DNABTC,3.7e-7,35.19648166,,,HITBTC,69.24476935
DNABTC,4.4e-7,43.51140202,,,BITTREX,69.24476935
DNTBTC,0.00000133,61.53462606,8.4e-7,8e-7,BITTREX,73.84002179
DNTBTC,0.00000128,62.26517939,8.4e-7,8.2e-7,HITBTC,73.84002179
DNTBTC,0.00000133,62.56758979,8.3e-7,8e-7,BINANCE,73.84002179
DOCKBTC,0.00000208,56.19055871,0.00000133,0.00000113,HUOBI,384.21083208
DOCKBTC,0.00000207,55.975204,0.00000131,0.00000112,BINANCE,384.21083208
DOCKBTC,0.00000207,56.38856091,0.00000131,0.00000112,KUCOIN,384.21083208
DOGBTC,0.29589,43.84386835,,,BITFINEX,
DOGEBTC,3e-7,48.82454415,3e-7,2.9e-7,BINANCE,4123.5437774
DOGEBTC,2.9e-7,45.88222066,3e-7,2.9e-7,HITBTC,4123.5437774
DOGEBTC,2.9e-7,45.85182241,3e-7,2.9e-7,POLONIEX,4123.5437774
DOGEBTC,3e-7,48.76150977,3e-7,3e-7,BITTREX,4123.5437774
DOGEBTC,3e-7,46.87290026,3e-7,2.9e-7,HUOBI,4123.5437774
DOTBTC,0.00036421,,,,BINANCE,27299.69667926
DOTBTC,0.00036442,,,,BITFINEX,27299.69667926
DOTBTC,0.024935,53.22037425,,,HUOBI,27299.69667926
DOTBTC,0.00038021,,,,BITTREX,27299.69667926
DOTBTC,0.00037228,,,,KUCOIN,27299.69667926
DOVBTC,1.3e-7,51.15022976,1.4e-7,1.6e-7,HITBTC,0.09114068
DREPBTC,2.4e-7,42.74339463,2.8e-7,2.6e-7,BINANCE,92.71342959
DRGBTC,0.00000211,34.50951597,0.00000346,0.00000451,HITBTC,0.06998884
DRGNBTC,0.00000614,42.43126665,0.00000793,0.00000755,KUCOIN,17.58900445
DRGNBTC,0.00000591,41.27508254,0.00000792,0.00000754,BITTREX,17.58900445
DRGNBTC,0.0000062,41.64649887,0.00000766,,HITBTC,17.58900445
DRNBTC,0.0000057,45.05514274,0.00000778,0.00000749,BITFINEX,
DRTBTC,1.4e-7,43.08300831,1.4e-7,1.4e-7,HITBTC,0.00144764
DSHBTC,0.0076542,46.94914569,0.00802994,0.00864182,BITFINEX,
DTABTC,4e-8,45.26374947,4e-8,4e-8,BITTREX,33.70469085
DTABTC,5e-8,49.43413727,4e-8,4e-8,HUOBI,33.70469085
DTABTC,6e-8,54.96219029,4e-8,4e-8,BITFINEX,33.70469085
DTHBTC,0.00000301,51.27041212,0.00000162,0.00000106,BITFINEX,2.58151092
DTRBTC,7.9e-7,33.02592092,0.00000127,0.00000161,HITBTC,1.71965387
DTXBTC,0.00012107,38.37040029,0.00013968,0.00016738,BITFINEX,1.37567662
DUSKBTC,0.00000737,51.02985545,0.00000526,0.00000564,BITFINEX,100.44113024
DUSKBTC,0.00000742,50.98922427,0.00000531,0.00000509,BINANCE,100.44113024
DUSKBTC,0.0000075,51.53398937,0.00000531,0.00000515,BITTREX,100.44113024
DXBTC,1.8e-7,35.46164513,2e-7,1.9e-7,KUCOIN,64.84474648
ECABTC,3e-8,41.18386211,,,HITBTC,5.71215633
ECOCBTC,0.00018006,42.42526872,,,BITTREX,957.4246424
EDGBTC,8.4e-7,46.79205348,9e-7,0.00000138,BITTREX,0.35463762
EDGBTC,7.9e-7,44.87046179,8.8e-7,0.00000137,HITBTC,0.35463762
EDNBTC,2.5e-7,57.72338751,1.9e-7,2.1e-7,KUCOIN,8.39924491
EDOBTC,0.00007605,36.49959591,0.00007627,0.00006046,BITFINEX,
EDRBTC,4.7e-7,52.92734643,4.5e-7,5.2e-7,BITTREX,39.5753741
EDUBTC,1e-8,35.1416218,1e-8,1e-8,HUOBI,2.12333097
EGCCBTC,1e-8,40.45449254,1e-8,2e-8,HUOBI,2.80835568
EGTBTC,1.2e-7,42.3248944,1.3e-7,2.1e-7,KUCOIN,140.8371019
EGTBTC,1.2e-7,39.19242152,1.4e-7,3.1e-7,HUOBI,140.8371019
EKOBTC,1.3e-7,48.95309175,1.4e-7,1.6e-7,HUOBI,5.85131249
EKOBTC,1.2e-7,47.47383385,1.4e-7,1.7e-7,HITBTC,5.85131249
EKTBTC,6.2e-7,39.07901019,9.3e-7,0.00000213,HUOBI,22.48329448
ELABTC,0.00022819,52.44651668,0.00020274,0.00020434,KUCOIN,508.01099426
ELABTC,0.00022902,53.6390449,0.00020287,0.00020584,HUOBI,508.01099426
ELAMABTC,0.00000541,29.94710339,0.00001833,,BITTREX,1518.23666053
ELECBTC,9e-8,57.52624302,7e-8,9e-8,HITBTC,0.19705113
ELFBTC,0.00001118,62.23554672,0.00000988,0.00001,HUOBI,3623.53458851
ELFBTC,0.00001182,56.80070287,0.00000984,0.00000992,BITFINEX,3623.53458851
ELFBTC,0.00001115,56.19516543,0.00000991,0.00001003,KUCOIN,3623.53458851
ELFBTC,0.0000111,55.48308369,0.0000099,0.00001007,HITBTC,3623.53458851
ELFBTC,0.00001118,55.86243392,0.00000994,0.00001013,BITTREX,3623.53458851
ELFBTC,0.00001116,55.48450571,0.00000992,0.00001003,BINANCE,3623.53458851
EMBTC,4e-7,38.87517204,4.6e-7,5.2e-7,HUOBI,197.18834894
EMC2BTC,0.00000512,59.29321742,0.00000512,0.00000533,BITTREX,61.12435377
EMCBTC,0.00000398,35.61238296,0.00000578,0.00000784,HITBTC,3.88026606
EMRXBTC,0.00004136,27.1076986,0.00004742,,HITBTC,2.66901737
ENGBTC,0.00004181,58.3820766,0.00003124,0.00003202,BITTREX,144.21461027
ENGBTC,0.00004238,58.71017894,0.00003126,0.00003201,BINANCE,144.21461027
ENGBTC,0.00004236,60.16821752,0.0000315,0.00003216,HUOBI,144.21461027
ENJBTC,0.00001885,52.91072078,0.00001809,0.0000167,BITFINEX,1804.29178547
ENJBTC,0.00001921,58.49310122,0.00001781,0.00001642,BINANCE,1804.29178547
ENJBTC,0.00001925,58.49706715,0.00001782,0.00001641,BITTREX,1804.29178547
ENJBTC,0.00001924,58.61432329,0.00001781,0.00001642,KUCOIN,1804.29178547
ENJBTC,0.00001921,58.87033432,0.00001781,0.00001642,HITBTC,1804.29178547
ENQBTC,0.00000109,39.30183183,0.00000134,0.00000172,KUCOIN,6.6256416
EOSBTC,0.00028409,51.3234142,0.00028737,0.00031136,BITTREX,223378.03440646
EOSBTC,0.00028309,51.06382281,0.00028708,0.00031744,POLONIEX,223378.03440646
EOSBTC,0.00028366,51.11579859,0.00028747,0.00031781,KUCOIN,223378.03440646
EOSBTC,0.000283,50.88895287,0.00028738,0.0003199,COINBASE,223378.03440646
EOSBTC,0.00028363,51.10714413,0.00028745,0.0003178,HITBTC,223378.03440646
EOSBTC,0.00028337,51.01227004,0.00028743,0.00031779,BITFINEX,223378.03440646
EOSBTC,0.0002836,51.09135062,0.00028745,0.00031778,BINANCE,223378.03440646
EOSBTC,0.00028354,51.16429498,0.00028722,0.00031732,HUOBI,223378.03440646
ERDBTC,0.00000152,41.83819232,0.0000012,8.3e-7,BINANCE,1243.02197851
ERDBTC,0.0000015,41.51799818,0.00000119,,HITBTC,1243.02197851
ERKBTC,0.00000136,53.89645099,0.00000122,,HITBTC,5.76068978
ERTBTC,9e-8,44.4939686,1.2e-7,3.6e-7,HITBTC,0
ESHBTC,0.00000531,45.9948953,,,HITBTC,24.9100413
ESSBTC,1.1e-7,47.45961892,8e-8,7e-8,BITFINEX,0.74545089
ETCBTC,0.00057855,35.20372685,0.00067614,0.00071426,BITTREX,52440.33251482
ETCBTC,0.000578,37.8411774,0.00066341,0.00070462,HITBTC,52440.33251482
ETCBTC,0.000581,39.31197012,0.00066467,0.00070589,COINBASE,52440.33251482
ETCBTC,0.0005789,37.96532112,0.00066371,0.00070472,BINANCE,52440.33251482
ETCBTC,0.000579,35.8865107,0.00066218,0.00070357,HUOBI,52440.33251482
ETCBTC,0.00057973,39.14876522,0.00066329,0.00070456,BITFINEX,52440.33251482
ETCBTC,0.0005812,37.83362192,0.00066605,0.00070628,POLONIEX,52440.33251482
ETCBTC,0.0005781,38.87546277,0.00066324,0.00070447,KUCOIN,52440.33251482
ETHBNTBTC,0.00009399,51.08419292,0.00007486,0.00005629,POLONIEX,
ETHBNTBTC,0.00007,46.37206395,0.00006122,,HITBTC,
ETHBTC,0.03358,51.83680685,0.02857229,0.02624239,BITFLYER,966973.32138949
ETHBTC,0.033663,52.28128163,0.02859161,0.02625885,BINANCE,966973.32138949
ETHBTC,0.033594,52.11383708,0.02857095,0.02624069,CEXIO,845661.57273769
ETHBTC,0.03363427,52.22927048,0.028591,0.02625881,BITTREX,966973.32138949
ETHBTC,0.033662,52.33251281,0.02859294,0.02625973,BITFINEX,966973.32138949
ETHBTC,0.03368913,52.436213,0.02859364,0.02626118,BITSO,845661.57273769
ETHBTC,0.03366,52.32021319,0.02859203,0.02625846,KUCOIN,966973.32138949
ETHBTC,0.03376411,52.85532006,0.02856423,0.02622174,THEROCKTRADING,845661.57273769
ETHBTC,0.03366,53.09503292,0.02860083,0.02626864,HUOBI,966973.32138949
ETHBTC,0.03364657,52.23451133,0.02859447,0.02626223,BITSTAMP,966973.32138949
ETHBTC,0.03366,52.36042511,0.02858709,0.02625783,GEMINI,966973.32138949
ETHBTC,0.033653,52.29108132,0.02859069,0.02625826,HITBTC,966973.32138949
ETHBTC,0.03367,52.33750955,0.02859259,0.02625977,COINBASE,966973.32138949
ETHBTC,0.03369306,52.46010056,0.02859187,0.0262598,POLONIEX,966973.32138949
ETNBTC,4.8e-7,47.79398655,5.4e-7,5.4e-7,HUOBI,24.52919221
ETNBTC,4.8e-7,47.32097318,5.5e-7,5.4e-7,KUCOIN,24.52919221
ETNBTC,4.7e-7,46.63375618,5.5e-7,5.4e-7,HITBTC,24.52919221
ETPBTC,0.00001515,49.3092339,0.00001527,0.00002227,HITBTC,19.36208574
ETPBTC,0.00001527,49.92022674,0.00001531,0.00002235,BITFINEX,19.36208574
EUSBTC,0.00010089,46.29274958,0.00011549,0.00012255,BITFINEX,
EUTBTC,0.00009836,48.69595802,0.00011083,0.00012013,BITFINEX,
EVTBTC,0,100,0,1e-8,BITFINEX,0.00001657
EVXBTC,0.00003767,56.35919138,0.000029,0.0000292,BINANCE,114.44599433
EVXBTC,0.0000377,56.81590602,0.00002899,0.0000293,HITBTC,114.44599433
EVXBTC,0.00003801,59.57680174,0.00002929,0.00002942,HUOBI,114.44599433
EWTBTC,0.0010953,64.93021386,,,KUCOIN,169.25786485
EXCLBTC,0.00001138,54.68615487,0.00000759,0.00000731,BITTREX,0.600467
EXEBTC,0.00001658,46.4425969,,,POLONIEX,2877.58956655
EXMBTC,2.5e-7,48.62327018,2.9e-7,,HITBTC,18.99741666
EXPBTC,0.00000773,63.21389442,0.00000421,0.00000408,HITBTC,1.10149323
EXPBTC,0.00000788,65.18117034,0.00000436,0.00000456,BITTREX,1.10149323
EXYBTC,0.00000323,50.74998782,0.0000031,0.00000299,KUCOIN,2.76894572
FACEBTC,9e-8,37.94758133,1.2e-7,1.3e-7,HITBTC,0.0036423
FAIRBTC,5.5e-7,76.61161908,2.6e-7,2.5e-7,HUOBI,1088.4181159
FCTBTC,0.00016948,59.10456098,0.00017267,0.00022173,BITTREX,437.7089437
FDZBTC,6e-8,54.00308394,8e-8,1.4e-7,HITBTC,8.8480218
FETBTC,0.00001039,58.97349997,0.00000575,0.00000547,BINANCE,2029.73894605
FETBTC,0.00001042,59.14436505,0.00000575,0.0000054,KUCOIN,2029.73894605
FETBTC,0.00001051,,,,BITFINEX,2029.73894605
FETBTC,0.0000104,59.7904842,0.00000576,0.00000579,HITBTC,2029.73894605
FIOBTC,0.00002634,46.55230924,,,BINANCE,222.92801807
FKXBTC,2.7e-7,49.19845495,2.6e-7,2.6e-7,KUCOIN,5.96741859
FLETABTC,7.6e-7,42.11172909,9.2e-7,8.7e-7,BITTREX,678.98483689
FLOBTC,0.00000269,48.72551665,0.00000281,0.00000317,BITTREX,22.04651003
FLPBTC,3.6e-7,36.2063176,6.9e-7,9.5e-7,HITBTC,0.0396851
FNBBTC,3.9e-7,59.05531765,2.9e-7,3.5e-7,BITTREX,55.7400537
FOABTC,0.00000284,60.78121188,0.00000155,0.00000169,BITFINEX,
FOAMBTC,0.000003,58.75202622,0.000002,0.000002,POLONIEX,1.23182064
FORBTC,0.00000712,75.28837607,0.00000418,0.00000382,HUOBI,585.42144517
FORBTC,0.00000709,72.74598034,,,BITTREX,585.42144517
FORESTPLUSBTC,6.7e-7,35.93011793,0.00000379,0.00002008,KUCOIN,
FOTABTC,8e-8,43.68965308,9e-8,1.2e-7,KUCOIN,2.16888539
FOTABTC,9e-8,41.27832672,1e-7,2.4e-7,HITBTC,2.16888539
FRSPBTC,4e-8,45.38219893,5e-8,,BITTREX,
FSNBTC,0.00004913,43.25559883,0.00004982,0.00004675,BITTREX,118.14876316
FSNBTC,0.00005254,44.13477612,0.00005342,0.00004756,BITFINEX,118.14876316
FSNBTC,0.000049,38.97539041,0.00006261,0.000072,HUOBI,118.14876316
FTCBTC,8.1e-7,48.06599947,8.6e-7,9.8e-7,BITTREX,0.51683932
FTIBTC,2e-8,28.52286442,3e-8,4e-8,HUOBI,26.43429856
FTMBTC,0.00000289,69.73225773,0.00000128,0.00000113,BINANCE,1682.02580344
FTMBTC,0.00000288,69.31688385,0.00000128,0.00000112,KUCOIN,1682.02580344
FTTBTC,0.00028544,38.07548965,0.00030967,0.00029979,HUOBI,604.99218493
FTTBTC,0.0002856,39.62880498,0.00031001,0.00031144,BINANCE,604.99218493
FTTBTC,0.00025854,34.20442122,0.00030511,0.00030609,HITBTC,604.99218493
FTTBTC,0.00028532,40.43539631,0.00030948,0.00029888,BITFINEX,604.99218493
FTXBTC,9e-7,45.00619712,0.0000012,0.00000143,HITBTC,0.4619575
FUNBTC,4.2e-7,48.07447949,3.9e-7,3.8e-7,HITBTC,76.23341036
FUNBTC,4.2e-7,48.05044431,3.9e-7,3.8e-7,BINANCE,76.23341036
FUNBTC,4.1e-7,46.19640046,3.9e-7,3.8e-7,BITFINEX,76.23341036
FXBTC,0.00000824,52.00494276,0.00000858,0.00001026,BITTREX,62.61116608
FXBTC,0.00000811,49.98913626,0.00000857,0.00001003,KUCOIN,62.61116608
FXBTCJPY,1242993,54.46279926,1089439.66294468,1021568.62164093,BITFLYER,
FXCBTC,7.1e-7,69.94247513,4e-7,3.6e-7,BITTREX,32.95480506
FXCBTC,7.5e-7,77.26812875,3.9e-7,,POLONIEX,32.95480506
FXTBTC,3e-8,44.84434051,4e-8,8e-8,HITBTC,0.10223258
FYPBTC,0.00000135,53.23171898,0.00000146,0.00000165,HITBTC,0.70154979
GAMEBTC,0.00000675,56.60764803,0.00000658,0.00000651,BITTREX,4.67738023
GASBTC,0.0001802,59.88757466,0.00016786,0.00017223,BINANCE,615.69016176
GASBTC,0.00018042,60.17426493,0.00016724,0.0001724,HITBTC,615.69016176
GASBTC,0.0001786,58.61498911,0.00016769,0.00017208,KUCOIN,615.69016176
GASBTC,0.00017877,59.47791333,0.00016787,0.00017219,POLONIEX,615.69016176
